text,description,image_path,ground_truth,prediction
"Mujeres, si los hombres sólo pensamos en coger, ¿Por qué cuando las invitamos a salir se ponen su mejor calzón? ¡MÁTENME ESA!","La imagen es un meme que presenta un texto en la parte superior que dice: ""Mujeres, si los hombres sólo pensamos en coger, ¿Por qué cuando las invitamos a salir se ponen su mejor calzón?"". Este texto está en color rojo y negrita. En la parte inferior, hay una ilustración de un pingüino, que parece ser un personaje de una película animada, usando una gorra amarilla y gafas de sol, además de llevar un collar dorado. El pingüino tiene una expresión divertida y está acompañado de un texto en la parte inferior que dice: ""¡MÁTENME ESA!"" en un estilo que parece ser un grito o una exclamación. La imagen en su conjunto mezcla humor y una crítica sobre la percepción de las intenciones masculinas.",DS_IMG_296.jpg,inappropriate content,neither
Y aquí podemos observar el lugar exacto por donde se pasó el lenguaje inclusivo la Real Academia de la Lengua Española.,"La imagen es un meme que presenta una escena del programa animado ""Los Simpson"". En la imagen, se observa a Bart Simpson de pie frente a una proyectora, utilizando un puntero para señalar una parte de una imagen que muestra un trasero. La parte superior de la imagen contiene un texto que dice: ""Y aquí podemos observar el lugar exacto por donde se pasó el lenguaje inclusivo la Real Academia de la Lengua Española"". Bart tiene una expresión de seriedad y está gesticulando hacia la imagen proyectada. El fondo es de color morado, añadiendo un contraste visual a la escena.",DS_IMG_738.jpg,hate speech,neither
"Con tus biométricos protegeré tu cuenta para que nadie te haga fraude. Jaja, jamás le daría esa información a nadie. Pero se la diste al FaceApp. Pues sí, pero... Por lo menos ya sé cómo me vería de hombre.","La imagen es un meme que se compone de cuatro paneles organizados en una cuadrícula. En el primer panel, aparece un hombre que tiene el logo de BBVA editado en su rostro, y sobre él se leen las palabras ""CON TUS BIOMÉTRICOS PROTEGERÉ TU CUENTA PARA QUE NADIE TE HAGA FRAUDE"". En el segundo panel, una mujer sonriente dice: ""JAJA JAMÁS LE DARÍA ESA INFORMACIÓN A NADIE"". En el tercer panel, el hombre nuevamente con el logo de BBVA dice: ""PERO SE LA DISTE AL FACEAPP"". En el cuarto panel, la mujer, con una expresión reflexiva, responde: ""PUES SI PERO... POR LO MENOS YA SÉ CÓMO ME VERÍA DE HOMBRE"". El meme utiliza un estilo humorístico, jugando con la idea de la privacidad de los datos y el uso de aplicaciones.",DS_IMG_2782.jpg,neither,hate speech
BESO NEGRO,"La imagen muestra a una persona con una expresión inusual, inflando un chicle de forma exagerada. Los ojos de la persona son grandes y expresivos, lo que añade un efecto cómico a la imagen. El chicle, que ocupa una gran parte de la cara, tiene una forma redondeada y se asemeja a un beso. En la parte superior de la imagen, hay un texto que dice ""BESO NEGRO"" en letras grandes y blancas. El fondo parece ser oscuro, lo que resalta los elementos visuales mencionados.",DS_IMG_1162.jpg,inappropriate content,hate speech
"Su Santidad, ahí viene el niño que le gusta, actúe normal...","La imagen es un meme que presenta a un hombre sentado en un sillón, con una vestimenta blanca que incluye una capa o manto. Tiene una expresión sonriente y parece estar leyendo un documento. El fondo es de tonalidades claras y poco detallado. En la parte superior de la imagen, hay un texto que dice: ""Su Santidad, ahí viene el niño que le gusta, actúe normal..."". Este mensaje es humorístico y sugiere una situación cómica relacionada con la figura del hombre en la imagen.",DS_IMG_1186.jpg,hate speech,neither
Cuando se te duerme un pie e intentas caminar...,"La imagen es un meme en el que se presentan dos pies acostados sobre una superficie. Uno de los pies es humano, mostrando una piel clara y una posición relajada, mientras que el otro pie está editado para parecer un cactus, con espinas y frutas típicas del cactus en la parte superior. El texto en la parte superior dice: ""Cuando se te duerme un pie e intentas caminar..."" lo que implica una sensación de incomodidad o dolor al intentar caminar con un pie adormecido. La imagen combina humor con una representación visual inesperada.",DS_IMG_1266.jpg,hate speech,neither
"¿Qué quieres de mí, día lluvioso y nublado? ¿Quieres que me coma 3 panes con café? ¡Dime! ¿Eso quieres?","La imagen es un meme que contiene un texto en la parte superior con el nombre de usuario ""El Guarromántico"" y la pregunta retórica sobre un día lluvioso. Abajo, hay una imagen de un mono animado con expresión exaltada, sosteniendo en su mano varios tipos de panes y galletas, entre los que se incluyen un par de donas y un pan tipo ""concha"". El mono parece estar hablando con mucha energía, lo que añade a la expresión humorística de la imagen.",DS_IMG_1690.jpg,inappropriate content,hate speech
"Encuentra el error: Exacto, no hay, no existe porque Bad Bunny es perfecto. Ya vete a decir tus pendejadas a otro lado.","La imagen es un meme dividido en dos partes. En la parte superior, hay dos paneles que muestran a una persona con una expresión pensativa y las manos juntas, mientras que el texto dice ""ENCUENTRA EL ERROR"" y debajo ""EXACTO, NO HAY, NO EXISTE PORQUE BAD BUNNY ES PERFECTO"". En la parte inferior, se presenta una imagen de un pequeño establecimiento donde hay estantes llenos de productos. En el centro, un hombre sostiene un objeto en una mano, y hay texto que dice: ""Ya vete a decir tus pendejadas a otro lado"". El estilo visual incluye colores brillantes y texto en negrita.",DS_IMG_3018.jpg,hate speech,neither
"""No te preocupes, el amor no se busca, solo llega a ti"" Han pasado 84 años.","La imagen es un meme que presenta un texto en la parte superior que dice: ""No te preocupes el amor no se busca, solo llega a ti"". Debajo del texto, hay una escena de una mujer anciana con cabello canoso y expresión seria, que parece reflexionar sobre lo que se ha dicho. La mujer tiene arrugas y una mirada profunda, sugiriendo una sensación de melancolía o decepción. En la parte inferior de la imagen, hay un segundo texto que dice: ""Han pasado 84 años"". El contraste entre el texto y la expresión de la mujer crea una ironía en el mensaje sobre el amor. La imagen utiliza un estilo visual que es común en los memes de redes sociales, mezclando humor con una observación sobre la vida.",DS_IMG_1252.jpg,inappropriate content,neither
Cuando haces un chiste super negro pero super bueno,"La imagen es un meme que presenta a varios personajes de la serie animada ""Los Simpson"" dentro de un vehículo. En el primer plano, se puede ver a Homero Simpson, quien está sonriendo. A su lado, está Marge Simpson con su característico cabello azul y una expresión neutra. En el asiento trasero, hay tres personajes: una niña con cabello rizado y rojo, una mujer de cabello corto y amarillo que parece molesta, y Ned Flanders, que tiene una expresión de desaprobación, mientras conduce. La parte superior de la imagen contiene texto que dice: ""Cuando haces un chiste super negro pero super bueno"". El diseño es típico de memes, con un formato sencillo y un mensaje humorístico.",DS_IMG_1239.jpg,hate speech,neither
"Te quiero mucho, firulais. Ya la dejaron otra vez...","La imagen es un meme que muestra a una mujer abrazando a un perro. La mujer está acostada sobre una superficie blanda y lleva una camiseta de rayas. El perro, que es de color claro, parece estar en una posición cómoda mientras recibe el abrazo. En la parte superior de la imagen hay dos globos de texto. En el primero, la mujer dice ""Te quiero mucho, firulais"", mientras que en el segundo, el perro responde ""Ya la dejaron otra vez..."". El fondo de la imagen es neutro, con un ambiente acogedor.",DS_IMG_3198.jpg,hate speech,neither
"""Mi princesa"", ""mi reina"", ""pequeña"" Yo:","La imagen es un meme que muestra un personaje de dibujos animados, específicamente Patrick Estrella de la serie ""Bob Esponja"". Patrick tiene una expresión facial sonriente y relajada, con los ojos cerrados y una ligera sonrisa, lo que sugiere felicidad o satisfacción. En la parte superior de la imagen, hay texto que dice: ""Mi princesa"", ""mi reyna"", ""pequeña"" y debajo de eso, ""Yo:"". El fondo de la imagen es azul con formas abstractas, típicas del entorno acuático de la serie. La escena transmite un sentido de ternura y aprecio.",DS_IMG_1001.jpg,inappropriate content,neither
Mi mamá: prefiero que seas puta que lesbiana. Mi abuela: prefiero que seas lesbiana en vez de puta. Yo llegando siendo una lesbiana puta:,"La imagen es un meme que consiste en un texto en la parte superior y una escena de un personaje animado en la parte inferior. El texto narra una situación familiar donde la madre y la abuela expresan preferencias sobre la sexualidad del hablante, sugiriendo que es mejor ser lesbiana que ""puta"". En la parte inferior, el personaje de dibujos animados, que es un cuadrado amarillo, aparece en el umbral de una puerta con una expresión entusiasta y amigable, enfatizando el comentario final. El estilo general del meme es humorístico, utilizando la combinación de texto y la imagen del personaje para transmitir una broma sobre las expectativas familiares.",DS_IMG_527.jpg,hate speech,hate speech
No sé qué sucederá pero estoy muy nervioso.,"La imagen es un meme que presenta a un hombre con cabello corto y una expresión que combina nerviosismo y una sonrisa. El fondo muestra una serie de objetos en estantes, posiblemente productos en una tienda. En la parte superior de la imagen, se incluye un texto que dice: ""Cuando vives en México y mañana es 19 de Septiembre"". En la parte inferior, hay un texto que dice: ""No sé qué sucederá pero estoy muy nervioso"". El formato del meme es típico, utilizando un cuadro de texto en la parte superior e inferior para transmitir un mensaje humorístico relacionado con la situación.",DS_IMG_2550.jpg,inappropriate content,neither
"Ella: Ay, pero no estoy depilada y me da vergüenza... YO:","La imagen es un meme que presenta un texto en la parte superior y una fotografía en la parte inferior. En el texto, se observa el diálogo de dos personas. La primera línea dice: ""Ella: Ay, pero no estoy depilada y me da vergüen..."". La segunda línea simplemente dice ""YO:"". 

Debajo del texto, hay una fotografía de un chimpancé. El chimpancé está sentado sobre una superficie verde y tiene una expresión que parece reflexiva mientras se lame una mano. Su rostro está en un primer plano, mostrando detalles de su pelaje y orejas grandes. El fondo es natural, con un tono verde que sugiere un ambiente al aire libre. 

El formato del meme se caracteriza por el contraste entre la expresión del chimpancé y la conversación textualmente humorística.",DS_IMG_1243.jpg,neither,neither
pero que haya morras chidas,"La imagen muestra un personaje de color verde, con un cuerpo redondeado y una apariencia caricaturesca, que está de espaldas. Lleva puesta una gorra negra, que se encuentra en la parte superior de su cabeza. El personaje también está usando zapatillas de deporte de color azul con detalles blancos. En su mano izquierda sostiene una lata de bebida alcohólica decorada con patrones coloridos y el texto ""Four Loko"". En la parte inferior de la imagen, hay un texto amarillo que dice: ""pero que haya morras chidas"". El fondo es de un color neutro que resalta al personaje.",DS_IMG_2873.jpg,hate speech,neither
"Oye, pásame la tarea por andar correteando motos, no la hice.","La imagen es un meme que muestra un aula con varios niños sentados en escritorios. Un perro, que parece un cachorro, está de pie sobre una mesa, mirando a uno de los niños. El niño al que el perro observa tiene una expresión divertida y está sonriendo. Otro niño en el fondo también parece divertido y está mirando hacia el cachorro. En la parte superior de la imagen, hay un texto que dice: “-Oye, pásame la tarea por andar correteando motos no la hice.” El ambiente del aula tiene paredes de color marrón y hay ventanas iluminadas por el sol. Las camisetas de los niños son de un tono azul claro.",DS_IMG_3156.jpg,hate speech,neither
